Row ID,OrderID,OrderDate,ShipDate,OrderPriority,ShipMode,CustomerName,Segment,City,State,Region,Product ID,Category,Sub-Category,ProductName,ProductContainer,Sales,Quantity,Discount,Profit,ShippingCost
2247,IN-2013-22760,14-06-2022,18-06-2022,Not Specified,Regular Air,Valerie Takahito,Home Office,Ajmer,Rajasthan,North,TEC-MA-10002827,Technology,Machines,"StarTech Printer, Red",Jumbo Box,759.96,3,0,30.33,70.9
2248,IN-2013-22760,14-06-2022,18-06-2022,Critical,Regular Air,Valerie Takahito,Home Office,Ajmer,Rajasthan,North,TEC-MA-10000429,Technology,Machines,"Konica Card Printer, Red",Jumbo Box,861.6,5,0,275.7,61.42
2249,IN-2014-42808,06-11-2023,11-11-2023,Not Specified,Regular Air,Patrick Bzostek,Home Office,Jhansi,Uttar Pradesh,North,TEC-MA-10003351,Technology,Machines,"Okidata Card Printer, White",Jumbo Box,348.48,2,0,142.86,30.85
2250,IN-2014-71067,13-05-2023,17-05-2023,Low,Regular Air,Nick Zandusky,Home Office,Hyderabad,Telangana,South,TEC-MA-10003351,Technology,Machines,"Okidata Card Printer, White",Jumbo Box,871.2,5,0,357.15,30.82
2251,IN-2014-49675,01-03-2023,06-03-2023,Medium,Regular Air,Laurel Beltran,Home Office,Ratlam,Madhya Pradesh,Central,TEC-MA-10003632,Technology,Machines,"Epson Calculator, Wireless",Jumbo Box,185.64,4,0,90.96,13.12
2252,IN-2012-68918,18-10-2021,24-10-2021,High,Regular Air,Michelle Arnett,Home Office,Pimpri,Maharashtra,West,TEC-MA-10004421,Technology,Machines,"Konica Inkjet, Wireless",Jumbo Box,313.56,1,0,147.36,10.75
2253,IN-2014-71067,13-05-2023,17-05-2023,Critical,Regular Air,Nick Zandusky,Home Office,Hyderabad,Telangana,South,TEC-MA-10004064,Technology,Machines,"Panasonic Calculator, Red",Jumbo Box,94.86,2,0,33.18,6.12
2254,IN-2013-27247,11-09-2022,16-09-2022,Low,Regular Air,Laurel Beltran,Home Office,Thanjavur,Tamil Nadu,South,TEC-CO-10003087,Technology,Copiers,"Canon Wireless Fax, Laser",Jumbo Box,3407.94,9,0,613.17,193.81
2255,IN-2012-45909,05-10-2021,09-10-2021,Critical,Express Air,Thomas Brumley,Home Office,Allahabad,Uttar Pradesh,North,TEC-CO-10003410,Technology,Copiers,"Brother Ink, High-Speed",Jumbo Box,873,6,0,384.12,75.29
2256,IN-2011-69835,29-11-2020,04-12-2020,Not Specified,Express Air,Lindsay Castell,Home Office,Rajkot,Gujarat,West,TEC-CO-10004535,Technology,Copiers,"Hewlett Fax Machine, High-Speed",Jumbo Box,1272.48,4,0,458.04,75.06
2257,IN-2014-23173,13-08-2023,18-08-2023,Not Specified,Express Air,Harold Dahlen,Home Office,Faridabad,Haryana,North,TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",Jumbo Box,342.18,2,0,82.08,29.93
2258,ID-2012-61659,19-10-2021,25-10-2021,Low,Regular Air,Vicky Freymann,Home Office,Mumbai,Maharashtra,West,TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax, Digital",Jumbo Box,567.45,3,0,522.09,24.98
2259,IN-2011-14941,22-12-2020,26-12-2020,Low,Regular Air,Dianna Arnett,Home Office,Guwahati,Assam,East,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",Jumbo Box,1031.4,9,0,164.97,69.37
2260,IN-2013-27772,14-10-2022,19-10-2022,Low,Regular Air,Anne Pryor,Home Office,Nagpur,Maharashtra,West,TEC-AC-10002172,Technology,Accessories,"Memorex Keyboard, Programmable",Jumbo Box,509.88,7,0,71.19,24.51
2261,IN-2011-70850,21-11-2020,26-11-2020,Low,Regular Air,Duane Huffman,Home Office,Gorakhpur,Uttar Pradesh,North,TEC-AC-10000742,Technology,Accessories,"SanDisk Flash Drive, Erganomic",Jumbo Box,336.15,9,0,100.71,23.51
2262,IN-2014-40428,13-08-2023,18-08-2023,Critical,Express Air,Adrian Shami,Home Office,Bilaspur,Chhattisgarh,Central,TEC-AC-10001254,Technology,Accessories,"Enermax Memory Card, Programmable",Jumbo Box,579.45,5,0,225.9,32.9
2263,IN-2014-13331,17-11-2023,21-11-2023,Critical,Regular Air,Brendan Dodson,Home Office,Nagercoil,Tamil Nadu,South,TEC-AC-10001438,Technology,Accessories,"SanDisk Flash Drive, Programmable",Jumbo Box,123.12,3,0,20.88,11.2
2264,IN-2011-40155,14-11-2020,20-11-2020,Not Specified,Regular Air,Craig Leslie,Home Office,Kulti,West Bengal,East,TEC-AC-10000860,Technology,Accessories,"Enermax Numeric Keypad, USB",Jumbo Box,165.42,3,0,19.8,8.65
2265,IN-2011-40155,14-11-2020,20-11-2020,Not Specified,Regular Air,Craig Leslie,Home Office,Kulti,West Bengal,East,TEC-AC-10003408,Technology,Accessories,"Enermax Keyboard, Programmable",Jumbo Box,84.96,1,0,25.47,7.69
2266,IN-2013-64865,27-06-2022,03-07-2022,Not Specified,Regular Air,Adrian Shami,Home Office,Nagercoil,Tamil Nadu,South,TEC-AC-10003668,Technology,Accessories,"Belkin Memory Card, Bluetooth",Jumbo Box,114.81,1,0,32.13,1.06
2267,IN-2012-68918,18-10-2021,24-10-2021,Not Specified,Express Air,Michelle Arnett,Home Office,Pimpri,Maharashtra,West,TEC-AC-10002688,Technology,Accessories,"Memorex Memory Card, Bluetooth",Jumbo Box,204.54,2,0,94.08,16.69
2268,IN-2011-16362,22-02-2020,26-02-2020,Not Specified,Express Air,Rick Huthwaite,Home Office,Kota,Rajasthan,West,TEC-AC-10000051,Technology,Accessories,"Logitech Memory Card, USB",Jumbo Box,207.18,2,0,43.5,5.99
2269,IN-2013-22760,14-06-2022,18-06-2022,Not Specified,Regular Air,Valerie Takahito,Home Office,Ajmer,Rajasthan,North,TEC-AC-10002795,Technology,Accessories,"Memorex Mouse, Programmable",Jumbo Box,59.34,2,0,14.22,3.92
2270,IN-2011-40155,14-11-2020,20-11-2020,Not Specified,Delivery Truck,Craig Leslie,Home Office,Kulti,West Bengal,East,TEC-PH-10000499,Technology,Phones,"Motorola Smart Phone, Full Size",Small Pack,4498.83,7,0,674.73,323.75
2271,IN-2012-45909,05-10-2021,09-10-2021,Not Specified,Regular Air,Thomas Brumley,Home Office,Allahabad,Uttar Pradesh,North,TEC-PH-10000030,Technology,Phones,"Samsung Smart Phone, with Caller ID",Small Pack,2544.6,4,0,865.08,226.81
2272,IN-2011-70850,21-11-2020,26-11-2020,Medium,Delivery Truck,Duane Huffman,Home Office,Gorakhpur,Uttar Pradesh,North,TEC-PH-10003002,Technology,Phones,"Cisco Smart Phone, Full Size",Small Pack,1954.17,3,0,312.66,148.65
2273,IN-2014-70738,17-12-2023,23-12-2023,High,Regular Air,Rick Bensley,Home Office,Tirunelveli,Tamil Nadu,South,TEC-PH-10001917,Technology,Phones,"Apple Signal Booster, Cordless",Small Pack,1813.5,13,0,145.08,109.95
2274,IN-2013-63829,01-08-2022,05-08-2022,Low,Regular Air,Dianna Wilson,Home Office,Ulhasnagar,Maharashtra,West,TEC-PH-10003556,Technology,Phones,"Samsung Speaker Phone, VoIP",Small Pack,863.31,7,0,301.98,95.58
2275,IN-2013-27247,11-09-2022,16-09-2022,High,Delivery Truck,Laurel Beltran,Home Office,Thanjavur,Tamil Nadu,South,TEC-PH-10001354,Technology,Phones,"Motorola Speaker Phone, Full Size",Small Pack,655.35,5,0,183.45,48.66
2276,IN-2014-12323,25-04-2023,29-04-2023,High,Regular Air,Lindsay Shagiari,Home Office,Thane,Maharashtra,West,TEC-PH-10001478,Technology,Phones,"Nokia Headset, Full Size",Small Pack,297.6,4,0,92.16,19.62
2277,IN-2014-34653,30-05-2023,04-06-2023,High,Regular Air,Neil Knudson,Home Office,Durg,Chhattisgarh,Central,TEC-PH-10004300,Technology,Phones,"Apple Office Telephone, Cordless",Small Pack,204.39,3,0,96.03,13.73
2278,IN-2012-68918,18-10-2021,24-10-2021,High,Regular Air,Michelle Arnett,Home Office,Pimpri,Maharashtra,West,TEC-PH-10000720,Technology,Phones,"Samsung Audio Dock, Full Size",Small Pack,504.36,3,0,191.61,9.49
2279,IN-2013-64452,08-07-2022,13-07-2022,High,Regular Air,Katharine Harms,Corporate,Darbhanga,Bihar,East,FUR-FU-10001942,Furniture,Furnishings,"Eldon Frame, Duo Pack",Wrap Bag,697.86,6,0,209.34,54.13
2280,IN-2014-10020,30-11-2023,04-12-2023,Critical,Regular Air,Adam Hart,Corporate,Darbhanga,Bihar,East,FUR-FU-10002223,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",Wrap Bag,227.61,9,0,56.7,18.84
2281,IN-2011-36620,02-09-2020,06-09-2020,Critical,Express Air,Stewart Carmichael,Corporate,Bhopal,Madhya Pradesh,Central,FUR-FU-10001674,Furniture,Furnishings,"Deflect-O Clock, Duo Pack",Wrap Bag,352.59,7,0,158.55,14.2
2282,IN-2014-19463,09-09-2023,14-09-2023,Critical,Regular Air,Laurel Workman,Corporate,Mysore,Karnataka,South,FUR-FU-10003939,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",Wrap Bag,155.7,3,0,55.98,9.98
2283,IN-2013-64452,08-07-2022,13-07-2022,Medium,Regular Air,Katharine Harms,Corporate,Darbhanga,Bihar,East,FUR-FU-10000482,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",Wrap Bag,174.51,3,0,47.07,7.65
2284,IN-2013-64452,08-07-2022,13-07-2022,Not Specified,Regular Air,Katharine Harms,Corporate,Darbhanga,Bihar,East,FUR-FU-10003094,Furniture,Furnishings,"Eldon Clock, Erganomic",Wrap Bag,165.42,3,0,82.71,7.21
2285,ID-2014-59517,05-11-2023,09-11-2023,Not Specified,Regular Air,Sibella Parks,Corporate,Nagpur,Maharashtra,West,FUR-FU-10004182,Furniture,Furnishings,"Eldon Stacking Tray, Black",Wrap Bag,94.5,3,0,40.59,5.99
2286,IN-2013-50753,18-06-2022,24-06-2022,High,Delivery Truck,Tom Stivers,Corporate,Vijayawada,Andhra Pradesh,South,FUR-FU-10000714,Furniture,Furnishings,"Tenex Light Bulb, Black",Wrap Bag,56.79,3,0,8.46,3.15
2287,IN-2013-73412,25-01-2022,30-01-2022,High,Delivery Truck,Alice McCarthy,Corporate,Gaya,Bihar,East,FUR-FU-10001477,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",Wrap Bag,126,5,0,27.6,2.92
2288,IN-2014-44264,18-10-2023,23-10-2023,Medium,Express Air,Steven Ward,Corporate,Bangalore,Karnataka,South,FUR-FU-10000666,Furniture,Furnishings,"Rubbermaid Frame, Black",Wrap Bag,109.89,1,0,29.67,7.74
2289,IN-2012-32343,29-08-2021,02-09-2021,Not Specified,Regular Air,Scot Coram,Corporate,Bhavnagar,Gujarat,West,FUR-FU-10001452,Furniture,Furnishings,"Rubbermaid Door Stop, Black",Wrap Bag,43.8,1,0,6.99,4.53
2290,IN-2011-26176,16-08-2020,20-08-2020,Critical,Regular Air,Ken Brennan,Corporate,Lucknow,Uttar Pradesh,North,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",Small Pack,3274.02,9,0,261.9,351.08
2291,IN-2011-41254,22-06-2020,26-06-2020,Medium,Express Air,Scot Coram,Corporate,Avadi,Tamil Nadu,South,FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",Small Pack,2637,6,0,184.5,200.83
2292,IN-2012-29459,25-10-2021,29-10-2021,Critical,Regular Air,David Wiener,Corporate,Bhiwandi,Maharashtra,West,FUR-BO-10002031,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",Small Pack,2186.7,5,0,481.05,178.04
2293,IN-2013-61127,21-12-2022,26-12-2022,Critical,Express Air,Ken Black,Corporate,Puducherry,Puducherry,South,FUR-BO-10002462,Furniture,Bookcases,"Ikea Classic Bookcase, Pine",Small Pack,1239.3,3,0,24.75,112.36
2294,IN-2012-64424,02-08-2021,08-08-2021,Critical,Regular Air,Thea Hudgings,Corporate,Ulhasnagar,Maharashtra,West,FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",Small Pack,1106.46,9,0,187.92,83.06
2295,IN-2013-64452,08-07-2022,13-07-2022,Low,Express Air,Katharine Harms,Corporate,Darbhanga,Bihar,East,FUR-BO-10000670,Furniture,Bookcases,"Dania Corner Shelving, Metal",Small Pack,972.24,8,0,408.24,76.84
2296,IN-2013-77766,07-01-2022,13-01-2022,Critical,Regular Air,Denny Joy,Corporate,Korba,Chhattisgarh,Central,FUR-BO-10003783,Furniture,Bookcases,"Dania Library with Doors, Pine",Small Pack,1091.25,3,0,196.38,72.55
2297,IN-2013-29683,10-05-2022,16-05-2022,Critical,Regular Air,Alan Schoenberger,Corporate,Hyderabad,Telangana,South,FUR-BO-10004507,Furniture,Bookcases,"Ikea Corner Shelving, Metal",Small Pack,612.6,5,0,55.05,53.01
2298,IN-2011-68904,26-09-2020,30-09-2020,Critical,Regular Air,Anna HŠberlin,Corporate,Raipur,Chhattisgarh,Central,FUR-BO-10004806,Furniture,Bookcases,"Safco Corner Shelving, Traditional",Small Pack,747.3,5,0,283.95,50.73
2299,IN-2011-12554,30-12-2020,06-01-2021,Critical,Express Air,Yoseph Carroll,Corporate,Bangalore,Karnataka,South,FUR-BO-10001874,Furniture,Bookcases,"Sauder Corner Shelving, Pine",Small Pack,743.25,5,0,133.65,49.5
2300,IN-2014-59706,28-05-2023,02-06-2023,Not Specified,Regular Air,Victoria Pisteka,Corporate,Guwahati,Assam,East,FUR-BO-10001708,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",Small Pack,454.5,3,0,90.9,35.83
2301,IN-2012-53357,02-06-2021,07-06-2021,High,Regular Air,Ruben Ausman,Corporate,Pimpri,Maharashtra,West,FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",Small Pack,434.16,3,0,73.8,35.81
2302,IN-2013-61232,05-07-2022,11-07-2022,Critical,Delivery Truck,Henry Goldwyn,Corporate,Mau,Uttar Pradesh,North,FUR-BO-10000243,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",Small Pack,1386.63,7,0,360.36,24.3
2303,ID-2013-38776,19-08-2022,24-08-2022,High,Express Air,Dan Reichenbach,Corporate,Mumbai,Maharashtra,West,FUR-BO-10000676,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",Small Pack,567.14,9,0,510.44,51.6
2304,IN-2014-34128,15-04-2023,19-04-2023,Critical,Delivery Truck,Kean Nguyen,Corporate,Gorakhpur,Uttar Pradesh,North,FUR-TA-10001531,Furniture,Tables,"Lesro Training Table, Adjustable Height",Jumbo Box,1354.95,5,0,108.3,115.68
2305,IN-2013-33596,10-08-2022,16-08-2022,Critical,Regular Air,Dionis Lloyd,Corporate,Tumkur,Karnataka,South,FUR-CH-10004082,Furniture,Chairs,"Office Star Chairmat, Black",Jumbo Box,887.46,14,0,319.2,86.53
2306,IN-2011-39175,18-10-2020,23-10-2020,Critical,Regular Air,Noah Childs,Corporate,Allahabad,Uttar Pradesh,North,FUR-CH-10002060,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",Jumbo Box,961.8,7,0,163.38,82.58
2307,IN-2014-39371,12-09-2023,16-09-2023,Medium,Express Air,Nicole Hansen,Corporate,Akola,Maharashtra,West,FUR-CH-10004196,Furniture,Chairs,"Novimex Swivel Stool, Red",Jumbo Box,822.3,5,0,205.5,65.82
2308,IN-2014-39371,12-09-2023,16-09-2023,Critical,Regular Air,Nicole Hansen,Corporate,Akola,Maharashtra,West,FUR-CH-10004600,Furniture,Chairs,"Harbour Creations Chairmat, Red",Jumbo Box,576,8,0,270.72,62.95
2309,IN-2011-16418,03-11-2020,08-11-2020,Critical,Regular Air,Dionis Lloyd,Corporate,Faridabad,Haryana,North,FUR-CH-10003846,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",Jumbo Box,880.95,5,0,0,60.32
2310,IN-2013-41037,30-12-2022,04-01-2023,Low,Express Air,Sibella Parks,Corporate,Surat,Gujarat,West,FUR-CH-10002117,Furniture,Chairs,"Hon Steel Folding Chair, Red",Jumbo Box,732.78,9,0,278.37,53.53
2311,IN-2013-29683,10-05-2022,16-05-2022,Low,Regular Air,Alan Schoenberger,Corporate,Hyderabad,Telangana,South,FUR-CH-10001147,Furniture,Chairs,"Hon Swivel Stool, Adjustable",Jumbo Box,830.7,5,0,74.7,48
2312,IN-2011-51117,15-12-2020,20-12-2020,Critical,Regular Air,Don Miller,Corporate,Vijayawada,Andhra Pradesh,South,FUR-CH-10000294,Furniture,Chairs,"Office Star Swivel Stool, Red",Jumbo Box,869.7,5,0,191.25,43.04
2313,IN-2014-11672,16-11-2023,22-11-2023,Critical,Regular Air,Thomas Boland,Corporate,Pune,Maharashtra,West,FUR-CH-10001913,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",Jumbo Box,529.29,3,0,68.76,20.51
2314,IN-2011-14983,10-10-2020,16-10-2020,Not Specified,Regular Air,Gene Hale,Corporate,Visakhapatnam,Andhra Pradesh,South,FUR-CH-10001756,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",Jumbo Box,290.7,6,0,124.92,16.16
2315,IN-2011-26176,16-08-2020,20-08-2020,Medium,Regular Air,Ken Brennan,Corporate,Lucknow,Uttar Pradesh,North,FUR-CH-10002966,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",Jumbo Box,180.12,1,0,5.4,15.88
2316,IN-2013-77766,07-01-2022,13-01-2022,High,Regular Air,Denny Joy,Corporate,Korba,Chhattisgarh,Central,FUR-CH-10001895,Furniture,Chairs,"Hon Chairmat, Adjustable",Jumbo Box,174.06,3,0,87.03,14.92
2317,IN-2014-44264,18-10-2023,23-10-2023,Critical,Regular Air,Steven Ward,Corporate,Bangalore,Karnataka,South,FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool, Red",Jumbo Box,163.65,1,0,75.27,12.05
2318,IN-2014-78368,24-10-2023,28-10-2023,Low,Regular Air,Dorothy Wardle,Corporate,Surat,Gujarat,West,FUR-CH-10004082,Furniture,Chairs,"Office Star Chairmat, Black",Jumbo Box,507.12,8,0,182.4,8.46
2319,IN-2014-28038,05-06-2023,12-06-2023,Low,Delivery Truck,Dave Hallsten,Corporate,Mangalore,Karnataka,South,FUR-CH-10004365,Furniture,Chairs,"Novimex Rocking Chair, Black",Jumbo Box,129,1,0,20.64,7.77
2320,IN-2012-52076,27-06-2021,02-07-2021,Medium,Regular Air,Marina Lichtenstein,Corporate,Bangalore,Karnataka,South,FUR-CH-10000117,Furniture,Chairs,"Novimex Steel Folding Chair, Black",Jumbo Box,79.8,1,0,14.34,6.54
2321,IN-2013-73412,25-01-2022,30-01-2022,Low,Regular Air,Alice McCarthy,Corporate,Gaya,Bihar,East,FUR-CH-10001797,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",Jumbo Box,64.11,1,0,24.36,4.85
2322,IN-2013-34471,17-06-2022,21-06-2022,Critical,Regular Air,Frank Atkinson,Corporate,Chennai,Tamil Nadu,South,FUR-CH-10001895,Furniture,Chairs,"Hon Chairmat, Adjustable",Jumbo Box,58.02,1,0,29.01,1.93
2323,IN-2011-74994,26-05-2020,31-05-2020,Critical,Regular Air,Andrew Gjertsen,Corporate,Ludhiana,Punjab,North,TEC-AC-10004016,Technology,Accessories,"Memorex Flash Drive, Programmable",Jumbo Box,185.4,6,0,44.46,13.48
2324,IN-2011-43599,02-06-2020,07-06-2020,Critical,Delivery Truck,John Grady,Corporate,Agra,Uttar Pradesh,North,TEC-AC-10004487,Technology,Accessories,"Memorex Router, Erganomic",Jumbo Box,976.08,4,0,361.08,51.72
2325,IN-2014-42801,11-09-2023,16-09-2023,Critical,Delivery Truck,Jennifer Patt,Corporate,Hyderabad,Telangana,South,TEC-AC-10000269,Technology,Accessories,"Memorex Numeric Keypad, USB",Jumbo Box,172.08,4,0,27.48,18.42
2326,IN-2013-44432,06-08-2022,13-08-2022,Critical,Regular Air,David Wiener,Corporate,Avadi,Tamil Nadu,South,TEC-AC-10000866,Technology,Accessories,"Belkin Router, Erganomic",Jumbo Box,769.68,3,0,130.77,27.67
2327,IN-2012-32343,29-08-2021,02-09-2021,High,Delivery Truck,Scot Coram,Corporate,Bhavnagar,Gujarat,West,TEC-AC-10000483,Technology,Accessories,"SanDisk Memory Card, Bluetooth",Jumbo Box,337.23,3,0,10.08,10.3
2328,IN-2014-42801,11-09-2023,16-09-2023,Critical,Regular Air,Jennifer Patt,Corporate,Hyderabad,Telangana,South,TEC-AC-10000332,Technology,Accessories,"Logitech Keyboard, USB",Jumbo Box,72.66,1,0,22.5,7.65
2329,IN-2012-10209,05-07-2021,12-07-2021,Not Specified,Regular Air,Monica Federle,Corporate,Allahabad,Uttar Pradesh,North,TEC-AC-10004652,Technology,Accessories,"Belkin Mouse, Erganomic",Jumbo Box,38.52,1,0,8.46,3.3
2330,IN-2013-73412,25-01-2022,30-01-2022,Not Specified,Regular Air,Alice McCarthy,Corporate,Gaya,Bihar,East,TEC-CO-10001419,Technology,Copiers,"Hewlett Copy Machine, Color",Jumbo Box,1590.66,6,0,47.7,132.39
2331,IN-2013-28297,24-05-2022,30-05-2022,Critical,Delivery Truck,Bill Overfelt,Corporate,Bangalore,Karnataka,South,TEC-CO-10000208,Technology,Copiers,"Brother Wireless Fax, Color",Jumbo Box,1140.75,3,0,0,119.46
2332,IN-2011-16418,03-11-2020,08-11-2020,Critical,Regular Air,Dionis Lloyd,Corporate,Faridabad,Haryana,North,TEC-CO-10003506,Technology,Copiers,"HP Fax Machine, Laser",Jumbo Box,1199.76,4,0,395.88,88.68
2333,IN-2013-27639,04-04-2022,10-04-2022,Not Specified,Regular Air,George Zrebassa,Corporate,Tiruchchirappalli,Tamil Nadu,South,TEC-CO-10000452,Technology,Copiers,"HP Copy Machine, Laser",Jumbo Box,729.99,3,0,7.29,36.1
2334,IN-2012-43081,07-04-2021,12-04-2021,Not Specified,Regular Air,Jim Sink,Corporate,Delhi,Delhi,North,TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax, Digital",Jumbo Box,1134.9,3,0,45.36,33.18
2335,IN-2013-41037,30-12-2022,04-01-2023,High,Express Air,Sibella Parks,Corporate,Surat,Gujarat,West,TEC-CO-10001501,Technology,Copiers,"Canon Fax and Copier, Laser",Jumbo Box,574.02,3,0,86.04,23.9
2336,IN-2013-30257,30-07-2022,03-08-2022,High,Regular Air,Justin Ritter,Corporate,Srinagar,Jammu and Kashmir,North,TEC-CO-10001787,Technology,Copiers,"HP Fax and Copier, Laser",Jumbo Box,518.67,3,0,124.47,23.49
2337,IN-2012-43081,07-04-2021,12-04-2021,Medium,Regular Air,Jim Sink,Corporate,Delhi,Delhi,North,TEC-CO-10000565,Technology,Copiers,"Canon Fax and Copier, Color",Jumbo Box,192.78,1,0,92.52,13.49
2338,IN-2012-17335,09-10-2021,14-10-2021,High,Regular Air,Barry Franzšsisch,Corporate,Fatehpur,Rajasthan,North,TEC-MA-10000606,Technology,Machines,"Okidata Printer, White",Jumbo Box,1334.55,5,0,360.3,78.28
2339,IN-2014-62247,23-08-2023,28-08-2023,Critical,Regular Air,Christine Phan,Corporate,Lucknow,Uttar Pradesh,North,TEC-MA-10002998,Technology,Machines,"Okidata Receipt Printer, Durable",Jumbo Box,861.21,7,0,60.27,76
2340,IN-2014-51572,08-08-2023,15-08-2023,Low,Delivery Truck,Anthony O'Donnell,Corporate,Agra,Uttar Pradesh,North,TEC-MA-10003553,Technology,Machines,"Epson Printer, Red",Jumbo Box,1039.08,4,0,93.48,71.18
2341,IN-2011-14983,10-10-2020,16-10-2020,Low,Regular Air,Gene Hale,Corporate,Visakhapatnam,Andhra Pradesh,South,TEC-MA-10001311,Technology,Machines,"Epson Printer, Wireless",Jumbo Box,1050.48,4,0,94.44,60.78
2342,IN-2012-46259,11-05-2021,15-05-2021,Critical,Express Air,Rob Williams,Corporate,Delhi,Delhi,North,TEC-MA-10004423,Technology,Machines,"StarTech Card Printer, White",Jumbo Box,1295.28,8,0,504.96,25.41
2343,IN-2012-46259,11-05-2021,15-05-2021,Critical,Regular Air,Rob Williams,Corporate,Delhi,Delhi,North,TEC-MA-10003868,Technology,Machines,"StarTech Phone, Durable",Jumbo Box,373.2,5,0,18.6,25.3
2344,IN-2013-19176,11-06-2022,17-06-2022,Critical,Delivery Truck,Michael Stewart,Corporate,Hyderabad,Telangana,South,TEC-PH-10003856,Technology,Phones,"Motorola Smart Phone, with Caller ID",Small Pack,2582.16,4,0,361.44,208.88
2345,IN-2011-75526,22-08-2020,28-08-2020,High,Express Air,Dario Medina,Corporate,Bhavnagar,Gujarat,West,TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",Small Pack,1928.34,3,0,77.13,131.22
2346,IN-2012-29571,27-09-2021,03-10-2021,Low,Delivery Truck,Michael Dominguez,Corporate,Bareilly,Uttar Pradesh,North,TEC-PH-10001457,Technology,Phones,"Apple Smart Phone, Full Size",Small Pack,3187.5,5,0,350.55,114.05
2347,IN-2013-34457,16-05-2022,22-05-2022,Not Specified,Regular Air,Mary Zewe,Corporate,Jamnagar,Gujarat,West,TEC-PH-10004402,Technology,Phones,"Cisco Headset, with Caller ID",Small Pack,707.52,8,0,297.12,58.83
2348,IN-2011-49087,20-09-2020,24-09-2020,Not Specified,Express Air,Harold Ryan,Corporate,Mau,Uttar Pradesh,North,TEC-PH-10004261,Technology,Phones,"Nokia Signal Booster, Full Size",Small Pack,551.16,4,0,154.32,46.16
2349,IN-2014-71928,04-03-2023,09-03-2023,Low,Regular Air,Ann Chong,Corporate,Ajmer,Rajasthan,North,TEC-PH-10003556,Technology,Phones,"Samsung Speaker Phone, VoIP",Small Pack,493.32,4,0,172.56,46.01
2350,IN-2014-55471,12-09-2023,16-09-2023,Low,Regular Air,Greg Maxwell,Corporate,Fatehpur,Rajasthan,North,TEC-PH-10001362,Technology,Phones,"Cisco Office Telephone, Cordless",Small Pack,249.93,3,0,59.94,29.38
2351,IN-2014-30264,28-08-2023,01-09-2023,Low,Regular Air,Odella Nelson,Corporate,Visakhapatnam,Andhra Pradesh,South,TEC-PH-10003546,Technology,Phones,"Apple Signal Booster, with Caller ID",Small Pack,409.95,3,0,102.42,20.6
2352,ID-2013-38776,19-08-2022,24-08-2022,Low,Regular Air,Dan Reichenbach,Corporate,Mumbai,Maharashtra,West,TEC-PH-10003813,Technology,Phones,"Samsung Signal Booster, VoIP",Small Pack,273.36,4,0,246.12,22.58
2353,IN-2013-30831,09-12-2022,16-12-2022,Low,Delivery Truck,Mitch Gastineau,Corporate,Panihati,West Bengal,East,TEC-PH-10003723,Technology,Phones,"Samsung Audio Dock, with Caller ID",Small Pack,166.83,1,0,11.67,7.11
2354,IN-2012-43081,07-04-2021,12-04-2021,Low,Regular Air,Jim Sink,Corporate,Delhi,Delhi,North,TEC-PH-10001699,Technology,Phones,"Samsung Smart Phone, Full Size",Small Pack,637.44,1,0,108.36,3.32
2355,IN-2012-43081,07-04-2021,12-04-2021,Low,Regular Air,Jim Sink,Corporate,Delhi,Delhi,North,TEC-CO-10000427,Technology,Copiers,"HP Fax Machine, Color",Jumbo Box,602.76,2,0,186.84,36.45
2356,IN-2012-79817,26-09-2021,30-09-2021,Critical,Regular Air,Muhammed MacIntyre,Corporate,Coimbatore,Tamil Nadu,South,TEC-CO-10001157,Technology,Copiers,"Hewlett Personal Copier, Color",Jumbo Box,291.42,2,0,131.1,15.33
2357,IN-2013-32945,26-12-2022,30-12-2022,Critical,Regular Air,Pauline Webber,Corporate,Shimoga,Karnataka,South,TEC-AC-10000332,Technology,Accessories,"Logitech Keyboard, USB",Jumbo Box,145.32,2,0,45,11
